"","Markets","M.PRESENTACION","Tipo","Periodo","ventasValor","ventasEQ2","ventasUnds","precioEQ2","precioUnds","ratioVentas","distNum"
"1039","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-02-01,226178.15,1080,2174.17,209.424,104.03,4.909,0.109926
"1040","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-03-01,383272.9,2892.001,5821.946,132.529,65.832,10.541,0.119695
"1041","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-04-01,13916.5,137.806,277.42,100.986,50.164,2.165,0.027008
"1042","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-05-01,1973.16,19.197,38.645,102.785,51.059,0.927,0.007531
"1043","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-06-01,1028.55,10.218,20.571,100.661,50,0.721,0.005954
"1044","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-07-01,1014.26,10.076,20.285,100.661,50,1.329,0.003276
"1045","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-08-01,117.66,1.38,2.715,85.259,43.336,0.793,0.000627
"1046","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-09-01,0,0,0,0,0,0,0
"1047","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-10-01,0,0,0,0,0,0,0
"1048","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-11-01,9.09,0.151,0.286,60.212,31.79,0.451,0.00014
"1049","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2022-12-01,54.56,0.906,1.714,60.217,31.83,0.468,0.00083
"1050","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-01-01,86.08,1.409,3,61.091,28.692,0.52,0.000967
"1051","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-02-01,0,0,0,0,0,0,0
"1052","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-03-01,0,0,0,0,0,0,0
"1053","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-04-01,546.62,2.231,4.428,245.01,123.446,0.705,0.001302
"1054","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-05-01,8005.84,27.676,55.714,289.27,143.695,1.233,0.00791
"1055","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-06-01,2317.21,7.948,16,291.546,144.825,1.59,0.002055
"1056","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-07-01,1574.29,5.393,10.857,291.914,145.003,1.079,0.0021
"1057","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-08-01,1454.04,5.74,11.429,253.317,127.224,0.791,0.003048
"1058","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-09-01,262.15,1.158,2.286,226.382,114.676,0.435,0.001087
"1059","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-10-01,759.44,2.706,5.429,280.65,139.885,0.451,0.002096
"1060","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-11-01,704.28,2.413,4.857,291.869,145.003,0.724,0.001354
"1061","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2023-12-01,2047999.87,4394.793,15075.698,466.006,135.848,5.357,0.341964
"1062","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-01-01,188223.15,435.778,1602.226,431.924,117.476,1.331,0.113577
"1063","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-02-01,8707.71,23.903,87.143,364.294,99.924,0.383,0.024545
"1064","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-03-01,1686.89,4.202,13.143,401.449,128.349,0.367,0.004742
"1065","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-04-01,1152.66,2.417,8.715,476.898,132.262,0.31,0.002616
"1066","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-05-01,1156.89,2.543,9.571,454.931,120.874,0.297,0.003538
"1067","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-06-01,840.56,1.762,6.429,477.049,130.745,0.441,0.001609
"1068","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-07-01,162.85,0.319,1.286,510.495,126.631,0.183,0.000599
"1069","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-08-01,90.47,0.177,0.714,511.153,126.714,0.22,0.000332
"1070","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-09-01,277.3,0.58,2,478.102,138.65,0.248,0.000937
"1071","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-10-01,843.4,1.703,6.857,495.243,122.998,0.341,0.002062
"1072","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-11-01,2941354.84,5376.49,19220.672,547.077,153.031,11.701,0.184113
"1073","Total_Area 3_MT _A","MULTI-PACK CRUZADO","COLA",2024-12-01,2150164.88,4075.553,12957.768,527.576,165.936,4.051,0.345017
"1074","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2021-12-01,34254.15,201.283,1664.752,51.0482,6.051,0.0826,0.0972766
"1075","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-01-01,535.88,19.616,190.79,11.7748,1.1304,0.066,0.0110726
"1076","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-02-01,159.44,6.095,60,11.1666,1.0716,0.069,0.0040972
"1077","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-03-01,146.21,5.403,53,11.3036,1.0886,0.047,0.0038982
"1078","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-04-01,249.95,5.114,43.428,16.7408,1.8344,0.0444,0.003507
"1079","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-05-01,83.98,3.025,29.429,12.002,1.152,0.0354,0.0021958
"1080","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-06-01,108.72,4.411,43.286,9.8162,0.9516,0.1282,0.0021576
"1081","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-07-01,49.67,1.847,18.571,11.1674,1.0724,0.0482,0.0013104
"1082","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-08-01,50.52,1.836,14.572,17.1388,5.3352,0.1258,0.0009342
"1083","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-09-01,8.06,0.498,4.714,3.237,0.342,0.0314,0.000266
"1084","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-10-01,8.93,0.317,3,5.6348,0.5954,0.028,0.0001952
"1085","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-11-01,9.72,0.257,1.286,14.7202,5.1524,0.1084,0.0001254
"1086","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2022-12-01,38.57,0.906,1.714,8.5134,4.5002,0.0936,0.000166
"1087","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-01-01,25.43,0.634,2,14.594,5.086,0.0934,0.0001936
"1088","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-02-01,0,0,0,0,0,0,0
"1089","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-03-01,2.84,0.211,2,2.692,0.284,0.0186,0.0001936
"1090","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-04-01,1.45,0.088,1,3.2954,0.29,0.0152,9.58e-05
"1091","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-05-01,5.92,0.176,2,6.7272,0.592,0.013,0.000191
"1092","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-06-01,2.96,0.088,1,6.7272,0.592,0.0152,9.58e-05
"1093","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-07-01,0,0,0,0,0,0,0
"1094","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-08-01,25.92,0.528,1,9.8182,5.184,0.0934,9.48e-05
"1095","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-09-01,158689.15,1159.017,3289.869,27.3834,9.6472,1.0822,0.0174816
"1096","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-10-01,109530.19,846.109,2401.68,25.8904,9.1212,0.4918,0.0240492
"1097","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-11-01,41554.16,405.275,1150.372,20.5066,7.2244,0.76,0.0086606
"1098","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2023-12-01,2079.41,35.531,100.854,11.7048,4.1236,0.4276,0.001385
"1099","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-01-01,375.72,4.732,13.431,15.88,5.5948,0.4444,0.0001478
"1100","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-02-01,0,0,0,0,0,0,0
"1101","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-03-01,22.22,0.453,0.857,9.8084,5.1846,0.0934,8.04e-05
"1102","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-04-01,3.7,0.076,0.143,9.7474,5.1804,0.0768,1.32e-05
"1103","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-05-01,2978.69,72.27,273.516,16.4864,4.356,0.0216,0.0248792
"1104","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-06-01,0,0,0,0,0,0,0
"1105","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-07-01,0,0,0,0,0,0,0
"1106","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-08-01,2371.82,57.546,217.796,16.4864,4.356,0.0168,0.02542
"1107","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-09-01,0,0,0,0,0,0,0
"1108","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-10-01,0,0,0,0,0,0,0
"1109","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-11-01,0,0,0,0,0,0,0
"1110","Total_Area 3_MT _A","MULTI-PACK CRUZADO","Sabores",2024-12-01,0,0,0,0,0,0,0
"1111","Total_Area 3_MT _A","PACK","COLA",2021-12-01,24252348.92,198719.677,377551.636,122.043,64.236,76.934,1.127438
"1112","Total_Area 3_MT _A","PACK","COLA",2022-01-01,24067179.12,192331.929,367130.472,125.134,65.555,76.143,1.101557
"1113","Total_Area 3_MT _A","PACK","COLA",2022-02-01,22531812.39,178877.272,352487.435,125.962,63.922,87.905,1.016769
"1114","Total_Area 3_MT _A","PACK","COLA",2022-03-01,24073531.65,182675.802,352295.778,131.783,68.333,72.202,1.10381
"1115","Total_Area 3_MT _A","PACK","COLA",2022-04-01,25841303.93,197274.448,380992.522,130.992,67.826,63.51,1.317683
"1116","Total_Area 3_MT _A","PACK","COLA",2022-05-01,29306061.71,225281.333,430066.894,130.087,68.143,69.589,1.177157
"1117","Total_Area 3_MT _A","PACK","COLA",2022-06-01,30275925.28,235406.39,450195.78,128.611,67.251,85.18,1.161609
"1118","Total_Area 3_MT _A","PACK","COLA",2022-07-01,33976733.38,267955.457,510502.311,126.8,66.555,75.597,1.531965
"1119","Total_Area 3_MT _A","PACK","COLA",2022-08-01,32631289.56,248336.178,464615.125,131.4,70.233,61.884,1.445305
"1120","Total_Area 3_MT _A","PACK","COLA",2022-09-01,32318945.95,245131.685,451515.3,131.843,71.579,69.005,1.492757
"1121","Total_Area 3_MT _A","PACK","COLA",2022-10-01,34910964.28,258054.331,473222.406,135.285,73.773,75.702,1.472436
"1122","Total_Area 3_MT _A","PACK","COLA",2022-11-01,35573977.17,262893.673,480289.015,135.317,74.068,66.068,1.661767
"1123","Total_Area 3_MT _A","PACK","COLA",2022-12-01,41019964.36,318210.935,575867.628,128.908,71.232,85.727,1.591641
"1124","Total_Area 3_MT _A","PACK","COLA",2023-01-01,40303087.11,307178.391,560813.097,131.204,71.865,66.278,1.653275
"1125","Total_Area 3_MT _A","PACK","COLA",2023-02-01,39391337.47,298538.988,552286.435,131.947,71.324,73.4,1.595262
"1126","Total_Area 3_MT _A","PACK","COLA",2023-03-01,48764464.29,367255.025,680342.992,132.781,71.676,96.008,1.637652
"1127","Total_Area 3_MT _A","PACK","COLA",2023-04-01,51631733.81,391941.582,726614.171,131.733,71.058,100.672,1.601175
"1128","Total_Area 3_MT _A","PACK","COLA",2023-05-01,59781850.47,454752.899,835527.747,131.46,71.55,88.264,1.815192
"1129","Total_Area 3_MT _A","PACK","COLA",2023-06-01,65547834.69,498604.188,913153.109,131.463,71.782,111.18,1.843055
"1130","Total_Area 3_MT _A","PACK","COLA",2023-07-01,68658599.26,527479.588,963673.004,130.164,71.247,131.352,1.686394
"1131","Total_Area 3_MT _A","PACK","COLA",2023-08-01,67161831.48,512072.773,939238.22,131.157,71.507,119.914,1.792727
"1132","Total_Area 3_MT _A","PACK","COLA",2023-09-01,60807709.17,434854.131,787559.741,139.835,77.21,101.261,1.752321
"1133","Total_Area 3_MT _A","PACK","COLA",2023-10-01,59184562.77,417740.508,750227.346,141.678,78.889,82.575,1.767688
"1134","Total_Area 3_MT _A","PACK","COLA",2023-11-01,57705821.25,402411.597,720740.2,143.4,80.065,93.415,1.748842
"1135","Total_Area 3_MT _A","PACK","COLA",2023-12-01,58749569.82,417015.734,733612.895,140.881,80.083,84.837,2.048877
"1136","Total_Area 3_MT _A","PACK","COLA",2024-01-01,56414938.65,382635.979,677316.164,147.438,83.292,63.655,2.085876
"1137","Total_Area 3_MT _A","PACK","COLA",2024-02-01,48005060.61,315062.565,565328.869,152.367,84.915,66.499,1.863152
"1138","Total_Area 3_MT _A","PACK","COLA",2024-03-01,54344172.31,361845.038,664576.267,150.186,81.773,73.344,2.043167
"1139","Total_Area 3_MT _A","PACK","COLA",2024-04-01,53169644.75,353481.431,648062.741,150.417,82.044,66.403,1.785694
"1140","Total_Area 3_MT _A","PACK","COLA",2024-05-01,59942925.27,397368.881,715540.322,150.85,83.773,77.843,2.11255
"1141","Total_Area 3_MT _A","PACK","COLA",2024-06-01,62076717.54,414759.809,744915.691,149.669,83.334,81.355,2.050825
"1142","Total_Area 3_MT _A","PACK","COLA",2024-07-01,58748135.92,400463.989,711142.001,146.7,82.611,65.388,2.108306
"1143","Total_Area 3_MT _A","PACK","COLA",2024-08-01,61321641.52,418749.321,727898.308,146.44,84.245,81.982,2.108861
"1144","Total_Area 3_MT _A","PACK","COLA",2024-09-01,60973581.19,405594.885,700595.6,150.331,87.031,69.562,2.340033
"1145","Total_Area 3_MT _A","PACK","COLA",2024-10-01,62067620.84,391181.526,686793.504,158.667,90.373,66.724,2.417575
"1146","Total_Area 3_MT _A","PACK","COLA",2024-11-01,65111831.28,409971.882,710605.647,158.82,91.629,74.939,2.191983
"1147","Total_Area 3_MT _A","PACK","COLA",2024-12-01,69321086.59,446610.055,757802.319,155.216,91.476,69.22,2.212775
"1148","Total_Area 3_MT _A","PACK","Sabores",2021-12-01,9574214.21,69387.401,183280.408,124.721978723404,62.0854255319149,1.44534042553191,0.159656553191489
"1149","Total_Area 3_MT _A","PACK","Sabores",2022-01-01,8959142.09,59555.032,165359.704,126.882234042553,63.3472340425532,1.61402127659574,0.161003276595745
"1150","Total_Area 3_MT _A","PACK","Sabores",2022-02-01,7228313.3,46122.528,132999.568,130.229595744681,66.5737234042553,1.76531914893617,0.150593021276596
"1151","Total_Area 3_MT _A","PACK","Sabores",2022-03-01,9156385.53,57520.798,166192.315,145.796617021277,77.4418085106383,1.3113829787234,0.171480212765957
"1152","Total_Area 3_MT _A","PACK","Sabores",2022-04-01,10584115.2,68376.755,188586.115,156.835723404255,83.5234042553192,1.7401914893617,0.17895229787234
"1153","Total_Area 3_MT _A","PACK","Sabores",2022-05-01,11644491.24,74688.17,206513.513,170.66929787234,89.9354255319149,1.49704255319149,0.18796329787234
"1154","Total_Area 3_MT _A","PACK","Sabores",2022-06-01,12012827.76,76095.403,207316.697,171.877212765957,82.3702978723404,1.62931914893617,0.180001042553191
"1155","Total_Area 3_MT _A","PACK","Sabores",2022-07-01,11948008.65,75672.781,204989.432,167.346063829787,81.187,2.07904255319149,0.180760404255319
"1156","Total_Area 3_MT _A","PACK","Sabores",2022-08-01,10711642.44,64990.197,179673.01,166.247212765957,78.7967446808511,1.77453191489362,0.179362893617021
"1157","Total_Area 3_MT _A","PACK","Sabores",2022-09-01,10400726.25,58966.948,164854.76,171.686276595745,80.4494680851064,1.51710638297872,0.171229829787234
"1158","Total_Area 3_MT _A","PACK","Sabores",2022-10-01,9813632.68,55228.335,154712.499,169.467553191489,77.9079574468085,1.41789361702128,0.171098212765957
"1159","Total_Area 3_MT _A","PACK","Sabores",2022-11-01,10169827.28,55138.498,155984.456,191.910936170213,92.9679574468085,1.32557446808511,0.177572085106383
"1160","Total_Area 3_MT _A","PACK","Sabores",2022-12-01,11186766.24,59730.285,168431.08,205.702276595745,98.1718510638298,1.45917021276596,0.184830446808511
"1161","Total_Area 3_MT _A","PACK","Sabores",2023-01-01,11227022.28,59037.846,166398.274,227.208361702128,107.811957446809,1.20165957446809,0.176590191489362
"1162","Total_Area 3_MT _A","PACK","Sabores",2023-02-01,10069339.67,54174.715,150040.719,216.658234042553,106.551127659574,1.59893617021277,0.163557978723404
"1163","Total_Area 3_MT _A","PACK","Sabores",2023-03-01,11603957.72,58917.036,174292.656,212.379765957447,99.8513191489362,1.76921276595745,0.172143106382979
"1164","Total_Area 3_MT _A","PACK","Sabores",2023-04-01,12287912.53,62329,183437.73,218.261234042553,110.023170212766,1.81242553191489,0.175411617021277
"1165","Total_Area 3_MT _A","PACK","Sabores",2023-05-01,12456778,64695.907,189950.062,211.766340425532,109.370404255319,1.62491489361702,0.17440470212766
"1166","Total_Area 3_MT _A","PACK","Sabores",2023-06-01,14859495.18,84178.912,221404.546,202.636170212766,105.005170212766,2.31657446808511,0.172923468085106
"1167","Total_Area 3_MT _A","PACK","Sabores",2023-07-01,13784922.17,77093.678,208047.733,198.316425531915,102.138765957447,2.28778723404255,0.159104127659574
"1168","Total_Area 3_MT _A","PACK","Sabores",2023-08-01,12861570.68,68285.704,179049.459,245.552446808511,119.843553191489,2.07082978723404,0.155382404255319
"1169","Total_Area 3_MT _A","PACK","Sabores",2023-09-01,11448101.02,59546.347,171477.326,254.847340425532,120.762319148936,1.56044680851064,0.154076404255319
"1170","Total_Area 3_MT _A","PACK","Sabores",2023-10-01,11380485.37,58994.13,169697.408,249.499744680851,117.052744680851,1.23587234042553,0.153741319148936
"1171","Total_Area 3_MT _A","PACK","Sabores",2023-11-01,11174695.67,55337.528,159594.409,233.992404255319,110.72585106383,1.70248936170213,0.148660829787234
"1172","Total_Area 3_MT _A","PACK","Sabores",2023-12-01,11812617.52,58567.184,170392.074,221.250489361702,105.47529787234,1.91802127659574,0.154246382978723
"1173","Total_Area 3_MT _A","PACK","Sabores",2024-01-01,11757405.51,57411.675,165739.402,224.044553191489,105.751170212766,1.71582978723404,0.147683957446809
"1174","Total_Area 3_MT _A","PACK","Sabores",2024-02-01,10908300.2,54478.261,156119.237,220.667276595745,104.739595744681,1.93010638297872,0.148782063829787
"1175","Total_Area 3_MT _A","PACK","Sabores",2024-03-01,13139078.61,64195.522,185854.828,221.528085106383,104.365531914894,2.25710638297872,0.15932714893617
"1176","Total_Area 3_MT _A","PACK","Sabores",2024-04-01,13797596.2,65453.761,188722.212,221.14829787234,102.615723404255,1.89434042553191,0.159149553191489
"1177","Total_Area 3_MT _A","PACK","Sabores",2024-05-01,16109234.39,77114.708,222829.127,195.444212765957,96.2832127659574,2.01155319148936,0.169239404255319
"1178","Total_Area 3_MT _A","PACK","Sabores",2024-06-01,17230509.57,88484.425,251662.847,199.875765957447,97.5891914893617,2.09965957446809,0.174581212765957
"1179","Total_Area 3_MT _A","PACK","Sabores",2024-07-01,14333308.06,71888.957,205377.39,189.736319148936,95.6770638297872,1.52610638297872,0.17276614893617
"1180","Total_Area 3_MT _A","PACK","Sabores",2024-08-01,13286698.36,64012.939,182850.01,177.130510638298,93.1612127659574,1.76389361702128,0.176435510638298
"1181","Total_Area 3_MT _A","PACK","Sabores",2024-09-01,13390642.82,65401.638,187223.58,172.04570212766,91.2284680851064,1.40514893617021,0.192399936170213
"1182","Total_Area 3_MT _A","PACK","Sabores",2024-10-01,13697642.32,65625.465,193691.761,176.283787234043,96.563914893617,1.27782978723404,0.20593270212766
"1183","Total_Area 3_MT _A","PACK","Sabores",2024-11-01,14067168.99,65960.726,193262.014,176.990914893617,94.8395957446808,1.2273829787234,0.205273744680851
"1184","Total_Area 3_MT _A","PACK","Sabores",2024-12-01,15042681.54,69717.541,202639.121,187.147361702128,99.4399361702128,1.05085106382979,0.209020723404255
"1185","Total_Area 4_MT _A","INDIVIDUAL","COLA",2021-12-01,2273315159,25290575.28,126115883,89.888,18.026,106.72,99.241063
"1186","Total_Area 4_MT _A","INDIVIDUAL","COLA",2022-01-01,2250566577,25190556.51,122166034.3,89.342,18.422,105.806,99.625864
"1187","Total_Area 4_MT _A","INDIVIDUAL","COLA",2022-02-01,2017401070,22379896.1,111578140.6,90.143,18.081,107.605,99.518764
"1188","Total_Area 4_MT _A","INDIVIDUAL","COLA",2022-03-01,2338866492,25407194.65,129107472.5,92.055,18.116,106.886,99.473947
"1189","Total_Area 4_MT _A","INDIVIDUAL","COLA",2022-04-01,2402553044,25945536.01,131355877.4,92.6,18.29,105.965,99.550773
"1190","Total_Area 4_MT _A","INDIVIDUAL","COLA",2022-05-01,2576007475,27704306.49,141120340,92.982,18.254,97.019,99.529989
"1191","Total_Area 4_MT _A","INDIVIDUAL","COLA",2022-06-01,2452048208,25825735.54,131630431.9,94.946,18.628,104.936,99.499391
"1192","Total_Area 4_MT _A","INDIVIDUAL","COLA",2022-07-01,2487468701,26151108.51,131995604.7,95.119,18.845,109.227,99.586354
"1193","Total_Area 4_MT _A","INDIVIDUAL","COLA",2022-08-01,2516323546,26417355.16,131460418.6,95.253,19.141,91.91,99.590188
"1194","Total_Area 4_MT _A","INDIVIDUAL","COLA",2022-09-01,2397787760,24945145.15,123530413,96.122,19.411,101.118,99.643575
